date,portfolio_value,daily_return,cumulative_return,rolling_sharpe_30d,drawdown
2020-02-20,107962.96009507595,0.022859957870552394,0.07962960095075955,2.5933003388845095,-0.007577172882853423
2020-02-21,114466.2565305518,0.06023636652560116,0.14466256530551802,3.791713187827539,0.0
2020-02-24,132092.8616394663,0.15398953056711395,0.3209286163946632,4.623454791825096,0.0
2020-02-25,131639.77705627342,-0.0034300459356353397,0.3163977705627343,4.563759008289531,-0.0034300459356353128
2020-02-26,131744.35415848467,0.0007944187125639157,0.31744354158484667,4.577442064138001,-0.002638352115747618
2020-02-27,130751.85133217918,-0.0075335511160616875,0.3075185133217919,4.453904656920081,-0.010152027071283199
2020-02-28,130768.81885444114,0.00012976888731652814,0.3076881885444114,4.453934160941728,-0.010023575601223701
2020-03-02,131705.44492874842,0.007162457247165577,0.3170544492874843,4.547723335116727,-0.0029329117857655935
2020-03-03,130600.40782883111,-0.00839021576150567,0.3060040782883111,4.388293164068527,-0.011298519784579233
2020-03-04,131964.89606810873,0.010447809941496855,0.3196489606810873,4.63462462280926,-0.0009687546304117951
2020-03-05,130960.47168025427,-0.007611299806094429,0.30960471680254265,4.677203786024501,-0.008572680954575605
2020-03-06,130360.01048521425,-0.004585056752896111,0.3036001048521426,4.796729530977115,-0.013118431478770547
2020-03-09,127644.79992107312,-0.020828554355241446,0.27644799921073115,4.031223380029447,-0.03367374787090093
2020-03-10,129624.42519919442,0.015508859580220857,0.29624425199194415,3.30760102029298,-0.01868712971794973
2020-03-11,128477.01973491024,-0.008851768966542828,0.28477019734910236,3.1152254952900433,-0.027373484529581445
2020-03-12,125675.48067206937,-0.02180576003880963,0.25675480672069373,2.7083881529996394,-0.04858234493331297
2020-03-13,127773.71315231916,0.016695639189356237,0.27773713152319157,2.9824933105214906,-0.03269781904593613
2020-03-16,124138.6983558368,-0.02844884684652671,0.24138698355836796,2.4616351958998792,-0.06021645064620961
2020-03-17,126940.56677073703,0.02257046716301825,0.2694056677073704,2.8185279390582707,-0.03900509690517518
2020-03-18,126237.86771317804,-0.005535654010652924,0.2623786771317804,2.6872389735148707,-0.044324832194709084
2020-03-19,126495.05918546204,0.002037355960957443,0.26495059185462044,2.721167520846296,-0.042377781694841965
2020-03-20,125448.28561179471,-0.008275213122218461,0.2544828561179471,2.5799863832531384,-0.05030230964188875
2020-03-23,125751.91437118854,0.002420350010469141,0.25751914371188533,2.6200827059274006,-0.04800370882708806
2020-03-24,128740.05192768371,0.023762163553828097,0.2874005192768372,2.9916048064353173,-0.025382217253599522
2020-03-25,128662.39440321218,-0.0006032118467309555,0.2866239440321219,2.979116063079906,-0.025970118246186794
2020-03-26,129927.69486658543,0.009834267963395371,0.2992769486658542,3.1164373194432073,-0.016391247384665488
2020-03-27,129512.3879315199,-0.0031964465735498937,0.2951238793151989,3.0634616457258494,-0.01953530021167642
2020-03-30,130220.61142811015,0.0054683842055689436,0.30220611428110145,3.1458998603568515,-0.014173742533236017
2020-03-31,130114.47401174987,-0.0008150585010796574,0.3011447401174987,3.2663345587099575,-0.014977248604971863
2020-04-01,128992.55575055405,-0.00862254771974491,0.2899255575055404,3.51963846375406,-0.023470654283909934
2020-04-02,129706.69421577614,0.005536276578650634,0.2970669421577614,3.2501076705409195,-0.018064317738856847
2020-04-03,129397.66553677878,-0.002382519120279758,0.29397665536778783,2.338951739476697,-0.020403798276728932
2020-04-06,131691.44258641297,0.01772657211487516,0.31691442586412966,-0.0351034324384673,-0.003038915563423626
2020-04-07,131886.31114795397,0.0014797359472551452,0.3188631114795397,0.17503346211687237,-0.0015636764087684288
2020-04-08,132799.36640041473,0.006923047922968051,0.3279936640041472,0.43521276511946716,0.0
2020-04-09,133040.28669851032,0.0018141675267422386,0.3304028669851031,0.8392830902168192,0.0
2020-04-13,134002.5296502037,0.00723271856647445,0.34002529650203717,1.138654476722255,0.0
2020-04-14,136067.80002980304,0.015412174568573134,0.3606780002980303,1.46334303063856,0.0
2020-04-15,136055.9641738934,-8.698498768300311e-05,0.36055964173893384,1.8296144649741242,-8.698498768305133e-05
2020-04-16,136462.93734799876,0.0029912189191882987,0.3646293734799875,1.527608481762017,0.0
2020-04-17,136660.61581082395,0.0014485871890701496,0.3666061581082394,1.9320635575610332,0.0
2020-04-20,136697.02853202596,0.00026644634217376506,0.36697028532025966,2.1501089588704208,0.0
2020-04-21,135956.643827508,-0.0054162457843368594,0.35956643827508006,2.98107655427998,-0.0054162457843368325
2020-04-22,136696.5706797516,0.00544237362303801,0.36696570679751606,2.577463719593067,-3.349394491386578e-06
2020-04-23,136697.87313541508,9.528078553922015e-06,0.3669787313541508,3.0395354855614967,0.0
2020-04-24,137069.85851277437,0.002721222860510686,0.3706985851277438,4.604003335130951,0.0
2020-04-27,137350.85226497948,0.0020500039560404915,0.3735085226497947,3.973129855488786,0.0
2020-04-28,136787.51232597246,-0.004101466643397389,0.3678751232597246,6.4705626926460935,-0.004101466643397358
2020-04-29,137923.20050412943,0.008302572061187563,0.3792320050412943,6.142457857584343,0.0
2020-04-30,138013.37906812466,0.0006538317242177349,0.38013379068124653,6.74486947783545,0.0
2020-05-01,137565.26353907655,-0.0032468991924827773,0.37565263539076543,6.268964294352337,-0.0032468991924827603
2020-05-04,137846.63365592808,0.0020453573061458563,0.37846633655928086,7.351819440392727,-0.0012081829553226041
2020-05-05,138412.83601508508,0.004107480495826099,0.3841283601508507,7.4816657286402295,0.0
2020-05-06,138640.64323221287,0.0016458532581686836,0.38640643232212857,7.002780532556253,0.0
2020-05-07,139056.57587872518,0.0030000772992351266,0.39056575878725175,7.37984943163385,0.0
2020-05-08,139227.04811004404,0.0012259199555404443,0.39227048110044027,6.76645381831502,0.0
2020-05-11,137094.35833690857,-0.015318070749081758,0.3709435833690857,4.862956677640873,-0.015318070749081794
2020-05-12,136790.1264625483,-0.0022191421882774565,0.3679012646254831,4.208274337578193,-0.017503219960316983
2020-05-13,136570.56279217682,-0.0016051134394674538,0.3657056279217681,4.133356833141724,-0.019080238746192146
2020-05-14,136791.82821547784,0.0016201545836618259,0.3679182821547784,5.252794685796313,-0.01749099709879229
2020-05-15,136920.40630152766,0.0009399544382671099,0.36920406301527664,4.87459940011315,-0.01656748340087784
2020-05-18,133616.1380526039,-0.024132766898507962,0.33616138052603906,2.301849897935539,-0.04030043108437748
2020-05-19,133655.15682100184,0.0002920213753117018,0.3365515682100184,1.1904976187989862,-0.040020178296376795
2020-05-20,134335.25451085938,0.005088450801553179,0.3433525451085937,1.4573986191862691,-0.035135368203154195
2020-05-21,134185.1486112861,-0.0011173976639254901,0.341851486112861,0.8560104543610486,-0.03621350568872835
2020-05-22,134256.7911985741,0.0005339084692266294,0.342567911985741,0.7575672118822893,-0.03569893191688937
2020-05-26,133978.607683561,-0.0020720256497241962,0.3397860768356098,0.03787043376054775,-0.037696988464013995
2020-05-27,132755.55623745246,-0.009128706942508336,0.32755556237452454,-2.0336403085562798,-0.046481570646219245
2020-05-28,132013.2383909974,-0.0055916141477898584,0.3201323839099741,-2.475695662231195,-0.051813277785972264
2020-05-29,130274.65530805627,-0.013169763155054026,0.30274655308056264,-3.639198758539066,-0.06430067234429807
2020-06-01,125951.87465154483,-0.03318205407098951,0.25951874651544826,-4.843132787657944,-0.0953490980287581
2020-06-02,126062.63102121322,0.0008793546739562785,0.26062631021213223,-4.801926611231902,-0.0945535890298109
2020-06-03,126136.44987183015,0.0005855728221673129,0.2613644987183015,-4.438814971351758,-0.09402338421961785
2020-06-04,126042.03860592216,-0.0007484851999871589,0.2604203860592216,-4.878065770994372,-0.09470149430806389
2020-06-05,126280.56843727367,0.0018924624989389294,0.26280568437273666,-4.7484797352409345,-0.09298825083569655
2020-06-08,124827.30916759542,-0.011508178080463116,0.24827309167595413,-5.558416732149132,-0.10342630356615166
2020-06-09,124947.74732067564,0.0009648381743014856,0.2494774732067564,-5.636371636135356,-0.10256125503775777
2020-06-10,125151.55618543855,0.0016311527749262034,0.2515155618543854,-5.266210584917716,-0.10109739533858626
2020-06-11,125151.55618543855,0.0,0.2515155618543854,-5.9250763648917975,-0.10109739533858626
2020-06-12,125151.55618543855,0.0,0.2515155618543854,-5.971947285883123,-0.10109739533858626
2020-06-15,125150.90618543855,-5.193702897532404e-06,0.2515090618543856,-5.758001890807246,-0.10110206397164873
2020-06-16,125411.96518664517,0.002085953743073965,0.2541196518664517,-5.754931035156384,-0.09922700445734885
2020-06-17,125469.36085965778,0.0004576570738461516,0.25469360859657786,-6.036604850352892,-0.09881475932400922
2020-06-18,125531.51522641409,0.0004953748574987316,0.25531515226414103,-6.12278624356985,-0.0983683348138294
2020-06-19,125553.5475620251,0.00017551238484814213,0.25553547562025103,-6.3413522808908604,-0.09821008729001787
2020-06-22,123807.86865790092,-0.01390385965208818,0.2380786865790092,-7.1501696881451515,-0.1107484476720063
2020-06-23,123955.0219134575,0.0011885614149709234,0.23955021913457508,-6.304407787428403,-0.10969151758870617
2020-06-24,123594.30452683648,-0.0029100667407639946,0.23594304526836485,-6.34982047540378,-0.11228237469239132
2020-06-25,123775.08880808488,0.0014627233992741129,0.23775088808084877,-6.1256722923783045,-0.11098388934990593
2020-06-26,123320.00693845439,-0.0036766838465864815,0.23320006938454396,-6.49841198371292,-0.11425252052328826
2020-06-29,121872.68224464843,-0.011736333217433836,0.21872682244648423,-7.222419603039137,-0.12464794808892914
2020-06-30,122532.04780022708,0.005410281807493478,0.22532047800227084,-5.90152150072099,-0.11991204680732259
2020-07-01,122889.69080073277,0.0029187711045912668,0.22889690800732776,-5.682001463436127,-0.11734327152004499
2020-07-02,123012.9128947195,0.001002704890734396,0.23012912894719495,-6.046231713138543,-0.11645822730155857
2020-07-06,123012.2628947195,-5.283998116167865e-06,0.23012262894719515,-5.9598667231944695,-0.11646289593462102
2020-07-07,122901.7877319928,-0.0008980825173605655,0.22901787731992784,-6.073113043360637,-0.11725638516122153
2020-07-08,123142.57288502668,0.0019591672137344585,0.2314257288502668,-5.754593301388581,-0.1155269428128959
2020-07-09,123295.9325722765,0.0012453831656824565,0.23295932572276512,-5.079887526175642,-0.11442543495697542
2020-07-10,123556.22683936785,0.0021111342577238013,0.23556226839367844,-4.531992852457893,-0.11255586815494416
2020-07-13,126202.8615746282,0.021420488493074208,0.2620286157462821,-1.9170479982399906,-0.0935463813405109
2020-07-14,126334.79388321702,0.0010453987092107209,0.2633479388321702,0.31717512286841376,-0.09259877589760486
2020-07-15,126389.95821516616,0.00043665193295949756,0.26389958215166165,0.27758022065559806,-0.09220255739913077
2020-07-16,126285.64591296657,-0.0008253211226005863,0.2628564591296658,0.1511069530070381,-0.0929517818035521
2020-07-17,126318.73310567046,0.00026200279900923107,0.26318733105670455,0.2417086465255888,-0.0927141326315483
2020-07-20,124265.64307063204,-0.016253250682311093,0.24265643070632037,-1.2382013975926034,-0.10746047727440586
2020-07-21,124075.96731276954,-0.0015263732852908163,0.24075967312769553,-0.4611994639149581,-0.10882282575796043
2020-07-22,124157.97301695384,0.0006609314112988596,0.24157973016953838,-0.4869684372594941,-0.10823381877047134
2020-07-23,123596.92149595762,-0.00451885213138592,0.23596921495957623,-0.9997774944787599,-0.11226357827921828
2020-07-24,123379.21985094603,-0.001761384040772529,0.2337921985094602,-1.146710214460232,-0.11382722304484974
2020-07-27,121343.47175960193,-0.016499926760790595,0.2134347175960194,-2.2952328160353166,-0.1284490089620162
2020-07-28,120805.23456470022,-0.004435650201009889,0.20805234564700226,-2.6227324166589843,-0.13231490429060414
2020-07-29,121323.98990719889,0.00429414622940727,0.21323989907198881,-2.439059708270083,-0.12858893760855075
2020-07-30,121565.08407847593,0.001987192899454149,0.21565084078475927,-2.3183048017833165,-0.1268572757328606
2020-07-31,122267.16115014155,0.005775318439399824,0.22267161150141557,-1.8937522648528837,-0.12181459845717278
2020-08-03,121202.90601229359,-0.008704341606010413,0.212029060122936,-2.5023539412713736,-0.12945862418561296
2020-08-04,121333.3349190758,0.0010761202934275182,0.21333334919075808,-1.4975660210618749,-0.12852181694483084
2020-08-05,121434.08695229633,0.0008303738893167267,0.21434086952296338,-1.5257433981146407,-0.12779816421651258
2020-08-06,121734.51190913068,0.0024739755069955738,0.21734511909130694,-1.1104254948092653,-0.12564035823762765
2020-08-07,121493.10986115341,-0.001983020625715981,0.21493109861153403,-1.3758365282638223,-0.12737423144153606
2020-08-10,121489.71336339437,-2.7956299438858245e-05,0.2148971336339438,-1.0994545269280604,-0.12739862682881997
2020-08-11,120513.38257815976,-0.008036324707708098,0.20513382578159756,-0.8360116168220135,-0.1344111348040155
2020-08-12,121679.44658587355,0.00967580514933708,0.21679446585873552,-0.4861498088657994,-0.12603586560494331
2020-08-13,121838.49354970784,0.0013070980210454497,0.21838493549707838,-0.6122157408314931,-0.12489350881441091
2020-08-14,121848.41953540246,8.14683882361944e-05,0.21848419535402464,-0.6838820182154155,-0.12482221529903903
2020-08-17,121016.25769083783,-0.00682948410605233,0.21016257690837814,-1.194259881922849,-0.13079922806962435
2020-08-18,121333.79922597266,0.002623957649938724,0.2133379922597265,-0.9225344828516654,-0.12851848205478497
2020-08-19,121170.30269362885,-0.0013474937188714398,0.2117030269362885,-1.1760303547637792,-0.1296927979263287
2020-08-20,121660.58723948667,0.004046243468562416,0.21660587239486673,-0.9567797440404392,-0.1261713230942953
2020-08-21,121843.32178470865,0.0015020028208663216,0.21843321784708647,-1.0038497714037011,-0.12485882995662896
2020-08-24,121123.94207964274,-0.005904137334149628,0.21123942079642744,-3.767729775382992,-0.1300257836113334
2020-08-25,121332.59982495406,0.0017226796100651143,0.21332599824954057,-3.6975979420703036,-0.12852709676747825
2020-08-26,121629.8807050507,0.0024501319556782253,0.21629880705050697,-3.4906845350246742,-0.12639187315876052
2020-08-27,121631.31809182133,1.181771093006212e-05,0.21631318091821328,-3.4110362686158506,-0.12638154911045135
2020-08-28,121639.20526458102,6.484491727487551e-05,0.21639205264581007,-3.430179027897315,-0.12632489939427372
2020-08-31,121650.41411031886,9.21482980216215e-05,0.2165041411031885,-2.212021832352782,-0.12624439172072896
2020-09-01,121939.633036444,0.0023774594459073928,0.21939633036443995,-1.788665366664308,-0.1241670731964108
2020-09-02,122071.015838027,0.0010774413397138805,0.22071015838026997,-1.7434140360385735,-0.12322341459438999
2020-09-03,122024.08996144903,-0.00038441456602800184,0.22024089961449023,-1.323374600095851,-0.12356046028497215
2020-09-04,121997.93402710019,-0.0002143505791120104,0.21997934027100197,-1.1603502010082583,-0.12374832560786671
2020-09-08,121667.7391681277,-0.0027065610709370302,0.21667739168127698,0.38699625175506036,-0.12611995427811984
2020-09-09,121932.74356031287,0.0021780990918141008,0.21932743560312873,1.296067605683617,-0.12421655694417853
2020-09-10,121817.6211544832,-0.0009441467686874816,0.21817621154483202,0.5925375697117535,-0.12504342505200966
2020-09-11,121784.0644503219,-0.00027546674974676666,0.21784064450321883,0.27982605022653084,-0.12528444649588014
2020-09-14,122036.55571288794,0.0020732701253294294,0.2203655571288794,-0.24436475573255967,-0.12347092487063903
2020-09-15,122351.000492145,0.0025766441655141747,0.22351000492145,1.5332394686775779,-0.12121242134330343
2020-09-16,122087.01211950988,-0.00215763149931969,0.22087012119509875,1.0078911227032246,-0.12310852110422396
2020-09-17,121788.7621818597,-0.002442929288483442,0.217887621818597,0.4840017403603041,-0.12525070498083998
2020-09-18,121528.10877281452,-0.0021402090338676905,0.21528108772814525,-0.2412893816223456,-0.12712285132440934
2020-09-21,120852.13409470412,-0.0055622907731912585,0.20852134094704122,-0.7742835028634203,-0.13197804783461703
2020-09-22,121597.8368582003,0.00617037315130764,0.21597836858200292,0.1561313440366798,-0.12662202848623016
2020-09-23,120337.8815420775,-0.01036165896266783,0.20337881542077496,-0.16919080525779281,-0.1356716731725625
2020-09-24,120588.29496987777,0.0020809193629747202,0.20588294969877774,-1.3576228214552626,-0.1338730756212998
2020-09-25,121575.26960213877,0.008184663631802147,0.21575269602138758,-0.27482657680729194,-0.1267841180828127
2020-09-28,120643.39581841565,-0.007664994589547058,0.20643395818415655,-1.2790449272606896,-0.1334773130932145
2020-09-29,120569.95700377914,-0.0006087263553742339,0.2056995700377915,-0.4820372908678729,-0.13400478829026433
2020-09-30,120823.6259378758,0.002103914942000795,0.2082362593787579,-0.5557237018903369,-0.132182808024647
2020-10-01,121246.7013348153,0.0035015949377072975,0.212467013348153,0.1160680439281182,-0.12914406373837076
2020-10-02,120653.18286615846,-0.004895130854058238,0.20653182866158448,-1.1026892414579579,-0.13340701750140485
2020-10-05,119516.108153895,-0.009424324209704737,0.19516108153894995,-2.390132504327566,-0.14157407072632655
2020-10-06,118902.18982828659,-0.0051366994381869535,0.18902189828286597,-2.31065385207253,-0.14598354671495176
2020-10-07,119869.07564354087,0.008131774668327152,0.1986907564354088,-1.4059172681666665,-0.13903887735379383
2020-10-08,120215.56482071026,0.002890563519483136,0.20215564820710274,-1.350486523475942,-0.1365502145409794
2020-10-09,120903.09000556769,0.005719102895559436,0.20903090005567693,-0.6545961841069241,-0.1316120563727906
2020-10-12,119470.79836253301,-0.011846609073173586,0.19470798362533004,-1.8369821985363293,-0.14189950886479927
2020-10-13,119501.57492900682,0.0002576074396056782,0.19501574929006815,-1.8194143275296717,-0.14167845579435362
2020-10-14,119356.3882759791,-0.0012149350593410047,0.19356388275979097,-2.207156890618685,-0.14272126073059677
2020-10-15,119233.81638403713,-0.0010269403566280921,0.19233816384037117,-2.4332565820217646,-0.14360163486483177
2020-10-16,119125.33825666722,-0.0009097933007571335,0.19125338256667224,-2.4887400878404815,-0.14438078036021113
2020-10-19,119887.5557953814,0.006398450152325319,0.19887555795381395,-1.7353304066687931,-0.13890614343397445
2020-10-20,120035.980743072,0.0012380346459304192,0.20035980743072002,-1.3354594702771136,-0.1378400794061479
2020-10-21,120090.04887190387,0.0004504326827436955,0.20090048871903865,-1.5174607978861356,-0.1374517344001607
2020-10-22,120109.11828978208,0.0001587926564885489,0.2010911828978208,-1.4044764853102945,-0.13731476806971646
2020-10-23,120240.75570099503,0.0010959818295839252,0.20240755700995017,-1.2623265899197404,-0.13636928073087054
2020-10-26,120514.41468293272,0.002275925332823281,0.20514414682932713,-1.2407966575872929,-0.13440372169868162
2020-10-27,120939.83593655909,0.0035300445572890027,0.2093983593655908,-1.1387131790708762,-0.13134812826765438
2020-10-28,118558.0913672886,-0.019693631555113722,0.18558091367288587,-2.4192368010979073,-0.14845503817921107
2020-10-29,119622.8626714337,0.00898100915648592,0.19622862671433694,-1.402296373760838,-0.14080730507993916
2020-10-30,118084.14895661021,-0.012863040395963865,0.18084148956610213,-2.1485786335733,-0.15185913542261295
2020-11-02,117779.54785088918,-0.0025795257738865374,0.17779547850889177,-1.9333508206882914,-0.1540469366426767
2020-11-03,118875.98412811838,0.00930922471036566,0.18875984128118373,-1.6589361991756735,-0.14617176948146118
2020-11-04,120571.0859709134,0.014259413751461558,0.20571085970913394,0.1969766078430749,-0.13399667946981902
2020-11-05,120753.38175120525,0.0015119361231914485,0.20753381751205247,0.15561381881741582,-0.13268733776670563
2020-11-06,120786.26013875818,0.0002722771575927041,0.20786260138758172,-0.43102242780002287,-0.13245118834028854
2020-11-09,120746.04397749098,-0.00033295311255610027,0.2074604397749098,0.11825927739947097,-0.13274004141742496
2020-11-10,120233.99809586488,-0.00424068453722215,0.2023399809586488,-0.15719211384045406,-0.13641781731353803
2020-11-11,120867.07734484141,0.005265392975385863,0.20867077344841412,0.08127185348838595,-0.1318707177551523
2020-11-12,120795.72698320066,-0.0005903208980323482,0.20795726983200646,-0.22667475506706755,-0.13238319261265527
2020-11-13,121058.67550421794,0.00217680316667046,0.21058675504217939,0.3082416505741031,-0.130494561598878
2020-11-16,120606.97525342513,-0.0037312505602051793,0.20606975253425142,0.7613248982631742,-0.13373890425301366
2020-11-17,120545.6395030131,-0.0005085588978842592,0.2054563950301309,1.1352535873096594,-0.13417944904114676
2020-11-18,120287.97517048978,-0.002137483641761029,0.2028797517048977,0.33189018266236797,-0.13603012630552186
2020-11-19,120698.41907507743,0.0034121773519415477,0.20698419075077434,0.37348886495632155,-0.13308210786974178
2020-11-20,120466.28690667919,-0.0019232411673416605,0.20466286906679199,-0.24489620832833503,-0.1347494000485917
2020-11-23,120347.04708071686,-0.0009898190524847417,0.20347047080716862,0.6802006597446806,-0.1356058415775975
2020-11-24,121082.3158922438,0.006109570856639213,0.21082315892243808,1.1694544395896358,-0.13032476421865077
2020-11-25,121658.70523978208,0.004760309903976578,0.21658705239782083,1.6685470660641462,-0.12618484058051757
2020-11-27,122193.37772661478,0.004394855968415046,0.22193377726614782,2.1187470558986914,-0.12234454881185133
2020-11-30,121733.97180371049,-0.0037596630148986065,0.21733971803710483,1.863683540100353,-0.12564423755150758
2020-12-01,122030.20677013547,0.002433461769428158,0.22030206770135474,1.551588993485865,-0.12351652623070994
2020-12-02,122091.95324167861,0.0005059933370386016,0.22091953241678608,1.4897382784199398,-0.12307303143295815
2020-12-03,122280.6996577027,0.0015459365749557197,0.22280699657702696,1.5821054884930061,-0.12171735795868534
2020-12-04,122415.64962978955,0.001103608112029253,0.22415649629789547,1.6622686788851944,-0.1207480781102741
2020-12-07,122030.68966996495,-0.003144695641356332,0.22030689669964953,1.2947076195164267,-0.12351305779669487
2020-12-08,122160.15857143993,0.0010609536160544053,0.22160158571439936,1.1937462698477106,-0.12258314580593971
2020-12-09,121609.75912991271,-0.004505556050054871,0.21609759129912698,0.5122892684061652,-0.1265363966217739
2020-12-10,121738.74192284595,0.0010606286358600947,0.2173874192284595,2.8081431127203333,-0.12560997611164937
2020-12-11,121683.27662557748,-0.00045560925299870103,0.21683276625577474,1.9089449729312962,-0.12600835629726267
2020-12-14,121418.29283349172,-0.0021776516825817716,0.21418292833491726,3.5842989888033667,-0.12791160567073437
2020-12-15,121898.84441673534,0.003957818645190736,0.21898844416735352,4.438784820305356,-0.12446003796340355
2020-12-16,122134.14781128825,0.0019303168596780385,0.2213414781128824,3.760170169270924,-0.12276996841336238
2020-12-17,122292.08011937456,0.0012931052528433185,0.22292080119374558,2.6125415734255317,-0.12163561765156584
2020-12-18,122293.56853131021,1.2170959347468369e-05,0.22293568531310215,2.3429868984591535,-0.12162492711437597
2020-12-21,122297.38425648287,3.1201356035959193e-05,0.22297384256482866,2.298232401235707,-0.12159752062099377
2020-12-22,122362.7449039675,0.0005344402734530629,0.22362744903967502,2.459915112022863,-0.1211280669597126
2020-12-23,122272.87669634323,-0.0007344409255840567,0.22272876696343236,3.2465242901951297,-0.1217735464756845
2020-12-24,122376.0068609273,0.0008434426944921025,0.2237600686092731,2.532098824129129,-0.12103281278934964
2020-12-28,122598.13759914594,0.0018151494228038079,0.2259813759914593,3.0133603968311067,-0.11943735600682084
2020-12-29,122624.42763679798,0.00021444075878207514,0.22624427636797972,2.6359508121381596,-0.1192485274852877
2020-12-30,122646.2430184604,0.00017790404475559463,0.2264624301846041,3.5985804986133973,-0.1190918382359029
2020-12-31,122705.04694603599,0.0004794596730266498,0.2270504694603599,3.822036367679084,-0.11866947829669691
2021-01-04,122377.53912328163,-0.0026690656244839905,0.22377539123281642,3.675371799323063,-0.12102180729598372
2021-01-05,122753.76400448108,0.0030742968349808386,0.2275376400448108,3.6218430573316494,-0.11831956742013658
2021-01-06,122089.82503470055,-0.005408705591759211,0.2208982503470056,2.668998379280385,-0.12308831730597598
2021-01-07,123057.93317956115,0.00792947442250358,0.23057933179561152,3.9702630479417276,-0.11613486854725913
2021-01-08,123451.5840477395,0.00319890687261859,0.23451584047739504,3.6194581802360246,-0.11330746630378696
2021-01-11,124267.61065076174,0.006610094226953578,0.24267610650761728,3.8157613267444415,-0.10744634510571877
2021-01-12,124244.66072796672,-0.00018468145218875076,0.24244660727966716,3.0800119500506,-0.10761118321086105
2021-01-13,124394.57703866935,0.0012066217560113834,0.2439457703866934,4.159960180879009,-0.10653440744970197
2021-01-14,124298.86454964997,-0.0007694265401105849,0.24298864549649957,3.555323553393492,-0.10722186358928579
2021-01-15,124119.33376039864,-0.0014443477814684025,0.24119333760398654,3.152002431077072,-0.10851134570995405
2021-01-19,123788.84058065657,-0.002662705073651628,0.23788840580656578,2.307639705422007,-0.11088511707283501
2021-01-20,123575.72521789435,-0.0017216039972792752,0.2357572521789435,1.7665446949255983,-0.11241582080932293
2021-01-21,123414.635907074,-0.0013035675941719393,0.23414635907074,2.150394670758493,-0.11357284678241561
2021-01-22,123443.70719653962,0.00023555787570850306,0.2344370719653961,1.996646357600829,-0.11336404188523327
2021-01-25,123269.99788608385,-0.001407194537500378,0.23269997886083837,2.7090192891772586,-0.11461171116224382
2021-01-26,123314.7717760795,0.0003632180641151006,0.23314771776079501,2.573100007596403,-0.11429012214198196
2021-01-27,122577.24725819142,-0.005980828632820345,0.22577247258191413,1.3534576428797747,-0.11958740113984703
2021-01-28,122744.42026334669,0.0013638175835612998,0.22744420263346687,2.0183048275195605,-0.11838667895673258
2021-01-29,122144.17123613793,-0.004890234732633281,0.22144171236137922,0.3830751790608948,-0.12269797504005059
